Source,Target,Weight
368|22,209,135
368|22,222,23
368|22,211,89
368|22,203,19
368|22,207,15
368|22,342,184
368|22,210,112
368|22,341,18
368|22,214,30
368|22,216,21
368|22,221,13
368|22,215|368,10
368|22,21|368,84
368|22,23|368|22,100
205|83,83,11.5
205|83,363,23
205|83,365,10.6667
205|83,20,11
205|83,339,11.5
205|83,204,10.6667
205|83,209,10
205|83,203,15.5714
205|83,21,12
205|83,342,11
205|83,83|205,17.75
208|234,20,18.5
208|234,21,13
204|234,339,11
204|234,203,10
23|342|217,342,18
341|180,217,11
341|180,222,10.3333
341|180,216,10.5
83|218,234|83,10
368|19,217,11
368|19,23,11
16|200,339,11
16|200,202,12.6667
217|23,340,41
217|23,22,81
217|23,212,58.5
217|23,83,12
217|23,363,52
217|23,365,25.5
217|23,20,62.5
217|23,205,26.5
217|23,339,15
217|23,204,20
217|23,366,36
217|23,220,50
217|23,23,136
217|23,218,18
217|23,208,36
217|23,209,136.5
217|23,222,38.5
217|23,211,134
217|23,203,15.5
217|23,207,29.5
217|23,21,78
217|23,342,218.5
217|23,210,60.5
217|23,368,198
217|23,341,38
217|23,196,13
217|23,214,51
217|23,216,51.5
217|23,221,27
217|23,215,20
217|23,22|217|23,79
217|23,340|217|23,86
215|342,340,13
215|342,217,14
215|342,23,10
215|342,211,17.6667
215|342,342,11.5
215|342,216,24
221|222,340,12
221|222,22,21.5
221|222,217,73.5
221|222,363,22
221|222,365,16.5
221|222,20,21.3333
221|222,23,22
221|222,208,14.3333
221|222,209,39
221|222,211,38.6667
221|222,21,40
221|222,342,46.3333
221|222,210,30.6667
221|222,368,18.3333
221|222,341,56
221|222,214,91.6667
221|222,216,27.3333
221|222,215,12
221|222,340|221,13
221|222,366|221,16
221|222,23|221,13
221|222,234|221,11
221|222,212|221,10
221|222,365|221,20
221|222,220|221,16.5
221|222,196|221,10
221|222,22|221,19
221|222,222|221|222,97
221|222,217|221,66
210|219,209,11
210|219,342,12.6
22|217|23,366,10
158|363,222,10
158|363,341,11.75
84|358,20,11
84|358,21,12.875
84|358,210,10
217|341,340,18
217|341,22,27
217|341,212,16
217|341,363,15
217|341,20,21
217|341,366,14
217|341,23,40
217|341,208,14
217|341,209,50
217|341,211,38
217|341,21,44
217|341,210,41
217|341,368,57
217|341,341,20
217|341,214,18
217|341,221,20
217|341,342|217|341,80
209|208|363,368,10
213|210,340,22.5
221|234,217,10
221|234,222,13.3333
221|234,214,12
358|21,84,12.2
358|21,363,10
358|21,234,16
358|21,84|358,14.6667
358|21,363|358,10
358|21,234|358,10
363|358,20,11
363|358,205,11.3333
363|358,210,12
208|363,22,10
208|363,217,12
208|363,363,63
208|363,365,17
208|363,20,242
208|363,205,58
208|363,339,34
208|363,204,17
208|363,366,10
208|363,218,38
208|363,203,58
208|363,207,188
208|363,21,157
208|363,342,41
208|363,210,33
208|363,368,13
208|363,219,15
208|363,19,38
208|363,209|208|363,80
342|217|341,217,14
205|16,363,21.6
205|16,20,10.5
205|16,204,12
205|16,21,13
205|16,342,10
158|160,341,14.125
158|160,375,11.75
158|160,341|158,14.6
158|160,159|158,11
158|160,375|158,12
203|214,363,10.5
203|214,205,13
203|214,339,15
222|221|222,221|222,19.6667
143|340,340,12.5
143|340,25|143,16
143|340,340|143,13
221|339,217,10
221|339,222,10
221|339,341,10
221|339,214,14
113|218,218,14
25|211,340,16
25|211,191,15
25|211,340|25,15
158|222,222,11
158|222,341,12
21|215,20,19
21|215,209,19
21|215,342,11
201|208,218,11.5
84|278,363,12
84|278,365,13
84|278,21,13.0667
84|278,342,11
84|278,210,10
181|341,341|181,11
341|181,217,12.6667
341|181,222,12
341|181,211,12
341|181,214,10
341|181,216,10
197|339,219,14
197|339,199,11
197|339,200,13
217|221,22,25
217|221,212,11
217|221,363,15
217|221,20,15
217|221,205,15
217|221,220,10
217|221,23,35
217|221,208,12
217|221,209,63
217|221,222,18
217|221,211,39
217|221,21,42
217|221,210,44
217|221,368,61
217|221,341,14
217|221,214,27
217|221,216,15
217|221,221,37
217|221,342|217|221,71
159|158,158,17
159|158,158|159,13.3333
159|158,341|159,10
342|363,340,18.6667
342|363,22,124
342|363,217,97
342|363,212,23
342|363,365,32
342|363,20,62.6667
342|363,205,28.6667
342|363,339,19.6667
342|363,204,14.5
342|363,366,49
342|363,220,45.5
342|363,23,65
342|363,208,34
342|363,209,181.333
342|363,222,16
342|363,211,40.3333
342|363,203,21.3333
342|363,207,15
342|363,21,135
342|363,210,144.667
342|363,368,111.333
342|363,341,16.3333
342|363,214,11.5
342|363,234|342,11
342|363,216,15.3333
342|363,221,13.5
342|363,83|342,14
342|363,84|342,16
342|363,363|342|363,86.3333
342|363,217|342,71
342|363,220|342,47
342|363,366|342,62
366|358,210,11
55,84,11
55,83,10
55,234,11
342|158,209,10
363|342|363,342|363,11.3333
83|203,21,11
83|203,234,11
199|20,20,12
199|20,218,12
199|20,219,22
199|20,200,11
199|20,20|199,14
218|208,83,10
218|208,363,25
218|208,20,72
218|208,205,20
218|208,339,65
218|208,202,14
218|208,16,15
218|208,208,111
218|208,209,22
218|208,203,35
218|208,207,229
218|208,21,43
218|208,342,11
218|208,210,15
218|208,219,56
218|208,19|218|208,63
215|84,216,10.5
341|84,84,10
341|84,222,13
341|84,216,11
164|234,234,13
234|84|21,21,21
234|84|21,342,12
234|84|21,210,15.5
19|218|208,205,11
245,83,11
245,234,11
158|220,341,10
342|217|221,20,12
84|224,21,10.5
22|220|210,209,10
342|220,340,22
342|220,22,78
342|220,217,103
342|220,212,25.5
342|220,363,46.5
342|220,365,30
342|220,20,64.5
342|220,205,31
342|220,339,24
342|220,204,23.5
342|220,366,59
342|220,220,70
342|220,23,48.5
342|220,218,10
342|220,208,31.5
342|220,209,200
342|220,222,15
342|220,211,36
342|220,203,16
342|220,207,17
342|220,21,101.5
342|220,210,124
342|220,368,95
342|220,341,11
342|220,216,13
342|220,221,11
342|220,215,13
342|220,83|342,13
342|220,211|342,39
342|220,368|342|220,94
342|220,217|342|220,112
217|211,340,70
217|211,22,139.5
217|211,212,65
217|211,83,12
217|211,363,52.5
217|211,365,29
217|211,20,76
217|211,205,30.5
217|211,339,17
217|211,204,15.5
217|211,366,44
217|211,220,65.5
217|211,23,210.5
217|211,218,13.5
217|211,208,37.5
217|211,209,193
217|211,222,50
217|211,211,259
217|211,203,23
217|211,207,31
217|211,21,129
217|211,342,306.5
217|211,210,116
217|211,368,315.5
217|211,341,65
217|211,196,16.5
217|211,214,88
217|211,216,60.5
217|211,221,40.5
217|211,215,29
217|211,213,13.5
217|211,83|217,12
217|211,84|217,12
217|211,340|217,93
217|211,20|217|211,80
217|211,339|217,22
217|211,211|217,194
217|211,222|217|211,58
16|211,202,15
22|19,23,11
22|19,368,11
234|278,21,11.25
83|222,234|83,13
83|222,84|83,10
340|217,22,26.6667
340|217,217,97
340|217,212,139
340|217,363,20
340|217,365,19.6667
340|217,20,24
340|217,205,16.3333
340|217,204,22
340|217,366,36.6667
340|217,220,52.6667
340|217,23,98.6667
340|217,208,10
340|217,209,19.3333
340|217,222,24.3333
340|217,211,105
340|217,207,11
340|217,21,17.6667
340|217,342,35
340|217,210,19.3333
340|217,25,12
340|217,368,30.3333
340|217,341,14
340|217,196,27.3333
340|217,214,11
340|217,216,26
340|217,215,46
340|217,213,22.3333
340|217,191|340,13
340|217,211|340,71
340|217,339|340,14
340|217,217|340|217,100.5
340|217,211|340|217,106
20|217|211,217,12
20|217|211,209,11
339|217,217,19
339|217,363,29
339|217,205,20
339|217,204,12
339|217,203,21
191|23,340,14
191|23,192,11
216|234,211,14
216|234,342,10
191|156,25,14
191|156,25|191,20
222|180,341,11
222|158,340,13
222|158,217,11.5
222|158,209,10
222|158,211,12
222|158,21,13
222|158,342,12
222|158,341,11.3333
222|158,221,17
222|158,221|222,10
210|234,365,13
210|234,20,11
210|234,209,11
210|234,21,22.3333
210|234,342,17.25
210|234,234|210,12
197|205,219,13
197|205,199,11.5
211|342,340,80
211|342,22,38.5
211|342,217,138
211|342,212,39
211|342,363,16.5
211|342,365,15.5
211|342,20,20.5
211|342,205,16.5
211|342,339,10
211|342,204,10
211|342,366,21
211|342,220,37
211|342,23,126.5
211|342,208,18
211|342,209,30
211|342,222,23
211|342,203,16
211|342,21,37
211|342,210,44
211|342,368,74.5
211|342,341,30.5
211|342,214,33
211|342,216,76
211|342,221,15.5
211|342,215,23.5
211|342,213,13
211|342,217|211,164
211|342,342|211|342,94.5
342|211|342,217,14
342|211|342,20,11
25|192,340,14
25|192,191,22
25|192,190|25,10
153|163,163,10
215|163,340,12.25
215|163,217,13.5
215|163,212,12.3333
215|163,23,11.25
215|163,211,11
215|163,342,10
368|342|220,210,11
160|181,159|160,11.3333
160|181,159,10
159|181,158|159,12
159|181,181|159,10
155|191,191,13.4
155|191,191|155,22
217|340|217,23,13
217|340|217,340|217,10
25|342,340,12.3333
190|211,340,14
190|211,191,14
349,214,11
190|156,25,10
190|156,156,11
190|156,191|190,11
199|113,207,10
199|113,200,11
222|22,340,10
222|22,217,15.3333
222|22,211,10
222|22,21,13
222|22,341,24.75
222|22,214,18
222|22,221,20.6667
215|192,340,11
215|192,217,11
215|192,211,12
216|213,211,12
222|207,341,11
97,218,10
97,219,14
164|162,153,10
164|162,181|164,13
153|217,215|153,12.25
164|340,340,10
164|340,215,15
164|340,340|164,13.5
164|340,181|164,11.6667
164|340,215|164,17
339|200,204,10
339|200,203,16
117,339,11.5
117,16,19
342|278,209,10.5
363|83,365,14.6667
363|83,20,17
363|83,205,25.6667
363|83,339,13
363|83,366,12.5
363|83,83|363,31
363|83,21,15.6667
363|83,342,13
23|22|23,212,12.5
180|181,158,10
180|181,160,12
180|181,215|180,15
180|181,340|180,11
180|181,160|180,11
160|180,159|160,13
209|207|19,210,11
342|365,340,20
342|365,212,28
342|365,363,44
342|365,365,61
342|365,20,63
342|365,205,18
342|365,339,15
342|365,204,10
342|365,366,56
342|365,220,48
342|365,23,39
342|365,208,33
342|365,209,132
342|365,203,16
342|365,207,19
342|365,21,95
342|365,210,75
342|365,368,75
342|365,216,17
342|365,215,12
342|365,211|342,32
342|365,217|342,104
342|365,22|342|365,99
22|23,340,30.6667
22|23,217,76
22|23,212,32.6667
22|23,363,60.6667
22|23,365,40.3333
22|23,20,38.3333
22|23,205,34.3333
22|23,339,15.6667
22|23,204,15.6667
22|23,366,82.3333
22|23,220,79.3333
22|23,23,63
22|23,208,18.6667
22|23,209,57.6667
22|23,222,11
22|23,211,40.6667
22|23,203,22.3333
22|23,207,13.5
22|23,21,74
22|23,342,206
22|23,210,185
22|23,368,66.6667
22|23,216,12
22|23,23|22|23,94.5
22|23,210|22|23,91
22|23,210|22,102
22|23,21|22|23,85
364|366,363,12
83|241,21,12.75
83|241,342,14
207|19,22,18
207|19,217,31
207|19,363,36
207|19,365,12
207|19,20,90
207|19,205,34
207|19,339,52
207|19,202,12
207|19,204,31
207|19,366,11
207|19,23,20
207|19,218,132
207|19,208,239
207|19,211,11
207|19,203,57
207|19,21,50
207|19,342,47
207|19,210,19
207|19,368,19
207|19,219,41
207|19,19,46
207|19,200,10
207|19,201,11
207|19,209|207|19,65
159|217,215,10.5
159|217,181|159,10
21|199,363,11
21|199,342,10.5
210|22|23,363,13
220|366,340,96.5
220|366,22,83
220|366,217,62.5
220|366,212,120
220|366,83,14
220|366,363,62
220|366,365,61
220|366,20,23
220|366,205,28.5
220|366,339,20
220|366,204,24
220|366,366,122
220|366,23,134
220|366,208,10
220|366,209,23
220|366,222,28
220|366,211,58
220|366,203,16.5
220|366,207,13
220|366,21,47.5
220|366,342,97.5
220|366,210,57.5
220|366,368,73
220|366,341,16
220|366,196,10
220|366,214,11
220|366,216,16
220|366,215,14
220|366,367,22.5
220|366,213,15
220|366,84|220,11
220|366,341|220,11
220|366,222|220,20
220|366,366|220|366,122
220|366,339|220,15
220|366,363|220,58
220|366,22|220|366,63
366|220|366,365,15
215|205,23,10
215|205,211,13.5
215|205,216,12.5
83|178,21,14
160|164,159|160,10
160|164,180,10
160|164,181|160,10
160|164,164|160,10
162|164,164,10
162|164,160,10.5
211|21|209,216,10
217|219,23,10
217|219,209,12
217|219,211,10
217|219,342,13.2
217|219,368,10.5
366|365|21,22,13
191|196,340,14.3333
191|196,25,12
217|191,23,11
217|191,209,10
217|191,211,10
217|191,368,11
217|191,340|217,10
217|191,211|217,10
364|210,363,21.5
364|210,363|364,13
16|366,202,11
191|25|191,190,10
196|180,340,15
196|180,212,10
340|181,212,14
340|181,23,13
340|181,211,12
164|181,181|164,13.5
191|181,340,12
191|181,25,10
164|212,340|164,16
164|212,181|164,11.3333
164|212,215|164,11.5
178|215,215|178,10
223|210,363,10
369|210,363,13.6
365|21,340,35
365|21,22,55.5
365|21,217,40.5
365|21,212,32.5
365|21,363,166.5
365|21,20,47
365|21,205,77
365|21,339,33.5
365|21,204,29
365|21,220,56
365|21,23,32
365|21,208,25.5
365|21,209,52.5
365|21,222,16
365|21,211,25
365|21,203,40.5
365|21,207,15.5
365|21,21,142.5
365|21,342,137
365|21,210,148.5
365|21,368,28.5
365|21,216,15
365|21,221,18
365|21,215,10
365|21,234|365,11
365|21,83|365,17.5
365|21,84|365,25
365|21,222|365,14
365|21,342|365,102
365|21,366|365|21,107.5
369|21,363,16
369|21,21,10
369|21,363|369,10
363|234,365,12
363|234,205,18
181|160,162,10
181|160,180,11.5
181|160,340|181,10
217|342,340,112
217|342,22,120.333
217|342,212,121
217|342,83,17
217|342,363,65.6667
217|342,365,37.6667
217|342,20,112.333
217|342,205,48
217|342,339,27.3333
217|342,202,10
217|342,204,28.3333
217|342,366,51.6667
217|342,220,58
217|342,23,199
217|342,218,25.5
217|342,208,65.6667
217|342,209,247.667
217|342,222,74
217|342,211,256
217|342,203,35.6667
217|342,207,44.6667
217|342,21,119
217|342,342,406
217|342,210,92
217|342,368,268.333
217|342,190,10
217|342,341,71.3333
217|342,196,31.5
217|342,219,12
217|342,199,12
217|342,214,82.6667
217|342,216,92.6667
217|342,221,39.6667
217|342,215,51.3333
217|342,163,13
217|342,367,12.5
217|342,213,15
217|342,234|217,10
217|342,83|217,18.5
217|342,84|217,12
217|342,196|217,15
217|342,158|217,17
217|342,191|217,12.5
217|342,153|217,15
217|342,220|217|342,79
217|342,212|217|342,64
217|342,223|217,10
217|342,205|217|342,67
22|342|365,211,10
21|83|21,83|21,10
19|340,208,12
19|368,208,11.5
19|368,207,18
19|368,207|19,21
83|340,21,11
223|212,212,11
223|212,278|223,10.5
180|212,215|180,15
180|212,340|180,11
217|340,340,82
217|340,22,55
217|340,212,46
217|340,363,18
217|340,365,22
217|340,20,40
217|340,205,14.5
217|340,366,26.5
217|340,220,29
217|340,23,118
217|340,218,11
217|340,208,25.5
217|340,209,97.5
217|340,222,19
217|340,211,110
217|340,203,13
217|340,207,16
217|340,342,132
217|340,210,29.5
217|340,368,139.5
217|340,341,25.5
217|340,196,17
217|340,214,31
217|340,216,31.5
217|340,221,15.5
217|340,215,23.5
217|340,213,10
217|340,21|217|340,64
217|340,23|217|340,68
217|340,21|217,35
204|216,339,10.5
204|216,203,12
181|159,180,10
181|159,215|181,12
181|159,159|181,11
181|159,164|181,14
206|203,205,23
206|203,204,10
164|160,181|164,12
164|160,160|164,15
164|159,181|164,10.3333
164|159,160|164,10
211|218,217,16
177,83,12.1429
128,84,15
128,83,12
128,339,14
128,202,12
128,218,10
128,234,10
21|217|340,217,11
205|367,204,11.5
83|211,21,10
83|211,210,10
180|211,215|180,11
200|197,207,13
215|207,341,12
197|207,207,23
220|217|342,212,17
164|152,153,11
164|152,181|164,10
197|21,21,10
197|21,199,10
197|21,209|197,13
197|21,218|197,11
340|202,212,12.5
215|159,340,10
215|159,217,13
341|216,340,14
341|216,217,37
341|216,23,24
341|216,209,13
341|216,211,33
341|216,21,12
341|216,342,13
341|216,368,13
341|216,214,15
341|216,216,32
341|216,221,22
341|216,215,20
341|216,222|341|216,49
366|208,363,14
366|208,220,19
366|208,342,20
366|208,210,10
23|368|21,212,11
23|368|21,211,16
23|368|21,21,10
278|209,363,12.6667
217|209,22,85
217|209,212,123
217|209,363,59
217|209,365,42
217|209,20,112
217|209,205,53
217|209,339,36
217|209,202,10
217|209,204,32
217|209,220,83
217|209,23,191
217|209,218,28
217|209,208,66
217|209,209,272
217|209,222,86
217|209,211,213
217|209,203,24
217|209,207,51
217|209,21,145
217|209,342,262
217|209,210,60
217|209,25,16
217|209,368,215
217|209,190,10
217|209,341,62
217|209,196,16
217|209,214,79
217|209,216,65
217|209,221,42
217|209,215,40
217|209,367,18
217|209,213,18
217|209,83|217,15
217|209,84|217,11
217|209,164|217,10
217|209,180|217,10
217|209,340|217,103
217|209,366|217|209,65
84|218,234,12.5
222|341|216,342,11
364|217,363|364,11
162|217,340,10
162|217,215,11
342|217|22,217,22
178|25,191,10
201|16,202,12
201|16,16,13.3333
201|16,218,10
201|16,219,10
201|16,200,10
365|205,340,18
365|205,22,36
365|205,217,18
365|205,212,27
365|205,363,77
365|205,20,22
365|205,205,36
365|205,339,22
365|205,204,25
365|205,220,55
365|205,23,31
365|205,208,12
365|205,209,41
365|205,211,21
365|205,203,26
365|205,207,10
365|205,21,50
365|205,342,57
365|205,210,62
365|205,368,17
365|205,84|365,12
365|205,366|365|205,84
224|363,363|224,11
365|366|365,205,10
160|162,164,12
160|162,181,11
160|162,162,10
160|162,180,16
160|162,181|160,13
153|212,215|153,10.3333
153|212,340|153,14
205|196,363,11
20|197,208,11
20|197,209,10
197|208,218,13
197|208,207,11
197|208,219,11
197|208,199,16.5
197|208,200,11
207|215,208,13
207|215,209,15
368|211|340,22,12
201|342,16,13
278|212,363,11
278|212,212|278,11
159|212,215,10
158|212,215,13
158|212,215|158,11
19|365,207,22
217|22,22,52
217|22,212,36
217|22,363,34
217|22,365,18
217|22,20,46
217|22,205,19
217|22,204,10
217|22,366,23
217|22,220,25
217|22,23,67
217|22,218,13
217|22,208,21
217|22,209,93
217|22,222,37
217|22,211,90
217|22,203,15
217|22,207,18
217|22,21,47
217|22,210,37
217|22,368,102
217|22,341,19
217|22,214,24
217|22,216,24
217|22,221,11
217|22,215,21
217|22,340|217,56
217|22,342|217|22,96
364|340,340,14
369|340,340,11
180|340,340,10
180|340,215|180,11.2
160|340,159,10
159|340,215,10
201|207,16,13
201|207,219,12.25
366|365|205,23,11
180|159,160,11
368|21,340,17.6667
368|21,22,52.3333
368|21,217,94.3333
368|21,212,19.6667
368|21,83,15
368|21,363,17.3333
368|21,365,11
368|21,20,21.5
368|21,205,11.5
368|21,339,12
368|21,366,17
368|21,220,33
368|21,208,12
368|21,209,47.3333
368|21,211,43.5
368|21,203,12
368|21,21,42
368|21,342,114.333
368|21,210,42.3333
368|21,341,10.5
368|21,214,15.5
368|21,216,13
368|21,221,10
368|21,21|368,56.5
368|21,23|368|21,97
368|21,211|368,42
181|162,163,10
181|162,191|181,10
366|217|209,340,10
162|180,160|162,10
215|160,340,10
215|160,217,10
162|160,160|162,11
278|26,363,10.8
278|26,223|278,10
212|342|209,22,10
339|220,203,31
366|210|205,21,14
363|209,22,19
363|209,217,17
363|209,84,10
363|209,20,57
363|209,205,142.5
363|209,339,42
363|209,204,28.5
363|209,366,41.5
363|209,220,15
363|209,23,11
363|209,218,11
363|209,208,22
363|209,209,41.5
363|209,203,85
363|209,206,10.5
363|209,207,18
363|209,21,73.5
363|209,342,38
363|209,210,87
363|209,368,16
363|209,342|363,28
363|209,365|363|209,98
342|209,340,44
342|209,22,377
342|209,217,305
342|209,363,206
342|209,365,127
342|209,20,271
342|209,205,112
342|209,339,52
342|209,202,15
342|209,204,37
342|209,366,239
342|209,220,150
342|209,23,182
342|209,218,21
342|209,208,119
342|209,209,720
342|209,222,62
342|209,211,122
342|209,203,61
342|209,207,42
342|209,21,559
342|209,210,555
342|209,368,304
342|209,341,59
342|209,219,14
342|209,19,12
342|209,214,53
342|209,234|342,26
342|209,216,56
342|209,221,51
342|209,215,23
342|209,367,13
342|209,83|342,35
342|209,84|342,28
342|209,196|342,12
342|209,212|342|209,64
208|209,22,18
208|209,217,27
208|209,83,11
208|209,363,102
208|209,365,29
208|209,20,304
208|209,205,66
208|209,339,59
208|209,202,10
208|209,204,24
208|209,366,18
208|209,218,69
208|209,209,220
208|209,203,71
208|209,207,259
208|209,21,197
208|209,342,70
208|209,197,11
208|209,368,23
208|209,219,45
208|209,19,41
208|209,221,21
208|209,84|208,12
208|209,222|208,15
208|209,211|208,12
208|209,210|208|209,72
368|209|217,209,14
83|23,21,10.6667
83|23,234,13
83|23,84|83,11
23|217,340,50
23|217,22,89
23|217,217,116
23|217,212,75
23|217,363,48
23|217,365,27
23|217,20,22
23|217,205,29
23|217,339,13
23|217,204,13
23|217,366,55
23|217,220,80
23|217,208,14
23|217,209,51
23|217,222,25
23|217,211,138
23|217,203,17
23|217,207,11
23|217,21,61
23|217,342,122
23|217,368,92
23|217,341,19
23|217,214,21
23|217,216,28
23|217,221,12
23|217,215,13
23|217,213,14
23|217,196|23,10
23|217,210|23|217,99
363|220,22,22
363|220,20,37
363|220,205,139
363|220,339,45
363|220,204,33
363|220,366,32
363|220,220,22
363|220,208,20
363|220,203,83
363|220,207,16
363|220,21,45
363|220,342,26
363|220,210,38
363|220,368,10
363|220,365|363|220,48
22|220|366,366,10
210|205,340,15
210|205,22,67
210|205,217,36.5
210|205,212,11.5
210|205,363,74.5
210|205,365,35.5
210|205,20,56
210|205,205,45
210|205,339,15
210|205,204,18
210|205,366,45
210|205,220,33
210|205,23,31
210|205,208,22.5
210|205,209,124
210|205,222,15
210|205,211,17.5
210|205,203,24
210|205,207,28
210|205,21,123.5
210|205,342,244
210|205,368,34
210|205,341,11
210|205,221,11
210|205,234|210,16
210|205,366|210|205,83
210|205,342|210,109
210|205,209|210|205,67
208|212,20,21.5
208|212,207,12.5
365|363|220,209,11
207|197,208,20
192|340,191|192,14
365|363|209,209,11.5
210|208|209,366,13
213|222,340,21
213|222,211,14
366|205|339,22,12
50,83,10
50,234,10
205|339,22,37
205|339,217,15
205|339,363,416
205|339,365,97
205|339,20,109
205|339,339,258
205|339,202,21
205|339,204,139
205|339,220,19
205|339,23,32
205|339,218,20
205|339,208,74
205|339,209,25
205|339,203,266
205|339,206,43
205|339,207,45
205|339,21,140
205|339,342,75
205|339,368,22
205|339,219,10
205|339,19,21
205|339,222|205,19
205|339,211|205,15
205|339,84|205,11
205|339,210|205,122
205|339,366|205|339,69
365|358,210,10.5
210|23|217,365,12
208|202,20,22
21|200,210,10
220|23,340,27
220|23,22,99
220|23,217,37
220|23,212,41
220|23,363,59
220|23,365,53
220|23,20,22
220|23,205,29
220|23,339,13
220|23,366,163
220|23,23,78
220|23,208,14
220|23,209,28
220|23,211,24
220|23,203,14
220|23,21,35
220|23,342,86
220|23,368,60
220|23,215,11
220|23,367,16
220|23,210|220|23,86
158|23,341,12
158|23,341|158,12
216|217,340,29
216|217,22,16
216|217,217,69
216|217,212,18
216|217,363,13
216|217,20,10
216|217,366,10
216|217,220,15
216|217,23,31
216|217,209,16
216|217,222,18
216|217,21,20
216|217,342,33
216|217,210,21
216|217,368,41
216|217,341,37
216|217,214,13
216|217,215,48
216|217,211|216|217,91
143|25,191,12
143|25,25,15
143|25,191|143,13
143|25,25|143,11
339|115,363,11
131,339,10
211|216|217,21,11
210|220|23,22,12
234|341,84,13
234|341,363,10
234|341,84|234,11
83|368,363,11.5
83|368,234|83,11
123,339,11
51,83,10.6
51,234,13
217|21,340,34
217|21,22,56.3333
217|21,212,26
217|21,363,20
217|21,365,14.3333
217|21,20,38.3333
217|21,205,15
217|21,366,19.3333
217|21,220,20
217|21,23,76.6667
217|21,208,21.3333
217|21,209,106.667
217|21,222,27
217|21,211,95
217|21,207,16.6667
217|21,342,165.333
217|21,210,56.6667
217|21,368,127
217|21,341,26.3333
217|21,196,10
217|21,214,48.3333
217|21,216,25.5
217|21,221,26
217|21,215,14.6667
217|21,216|217,27
217|21,21|217|21,87.6667
217|21,211|217|21,90
21|217|21,217|21,12.3333
176,83,12
366|363|20,22|366,17
22|366,340,28
22|366,217,61
22|366,212,17
22|366,363,45
22|366,365,30
22|366,20,21
22|366,205,22
22|366,339,18
22|366,204,10
22|366,366,45
22|366,23,101
22|366,208,22
22|366,209,54
22|366,222,18
22|366,211,53
22|366,203,12
22|366,207,16
22|366,21,87
22|366,342,169
22|366,210,105
22|366,368,129
22|366,341,21
22|366,214,10
22|366,216,12
22|366,221,14
22|366,220|22|366,65
158|216,341,10
363|217,22,13
363|217,217,25
363|217,212,11
363|217,365,52
363|217,20,32
363|217,339,28
363|217,204,23
363|217,366,24
363|217,220,11
363|217,208,11
363|217,209,18
363|217,203,48
363|217,207,12
363|217,21,45
363|217,342,19
363|217,210,49
363|217,368,18
363|217,205|363|217,89
22|217,340,22
22|217,217,112.5
22|217,212,31
22|217,363,50
22|217,365,34.5
22|217,20,25.5
22|217,205,18.5
22|217,339,22
22|217,204,14
22|217,366,59
22|217,220,86
22|217,23,81
22|217,208,11
22|217,209,46
22|217,222,14
22|217,211,35.5
22|217,203,22
22|217,207,10
22|217,21,64.5
22|217,342,174
22|217,210,99
22|217,368,109
22|217,341,11
22|217,214,10
22|217,216,15
22|217,215,10
22|217,368|22|217,101
22|217,209|22,52
22|217,220|22|217,90
220|22|366,363,10
205|363|217,339,20
207|21,22,11
207|21,217,16
207|21,363,47
207|21,20,131
207|21,205,33
207|21,339,43
207|21,204,14
207|21,218,88
207|21,208,238
207|21,209,39
207|21,203,41
207|21,342,15
207|21,210,25
207|21,219,21
207|21,19,56
207|21,21|207|21,114
84|21|210,234,30
21|20,340,39.6667
21|20,22,165.667
21|20,217,159.667
21|20,212,44
21|20,84,106
21|20,363,338.333
21|20,365,209.667
21|20,20,451
21|20,205,183.333
21|20,339,111.333
21|20,202,12.5
21|20,16,10
21|20,204,66.3333
21|20,366,139.333
21|20,220,82.6667
21|20,23,111.5
21|20,218,51.3333
21|20,208,216
21|20,209,400
21|20,222,54
21|20,211,87.3333
21|20,203,159.667
21|20,206,11.5
21|20,207,111
21|20,342,635.333
21|20,210,641.667
21|20,368,154.5
21|20,234,58.3333
21|20,341,41.3333
21|20,219,21.5
21|20,19,39.6667
21|20,214,32.6667
21|20,216,35
21|20,221,36.6667
21|20,299,20
21|20,158,13
21|20,367,13.5
21|20,213,12
21|20,83|21,44.5
21|20,84|21,54
21|20,215|21,18
21|20,358|21,10
21|20,368|21,85
21|20,207|21,119
21|20,83|21|20,90
21|20,23|21|20,70
21|20,84|21|20,52
213|363,340,21
83|21|20,234|83,14
216|180,217,10.5
207|221,20,10.6667
207|221,21,10
22|204,342,24
22|204,368,21
234|358,21,10.3333
234|358,210,11
25|215,340,13
25|215,340|25,16
210|223,209,10
368|22|217,211,11
238|229,229,14
363|20,340,14
363|20,22,57
363|20,217,44
363|20,212,16
363|20,84,26
363|20,365,264
363|20,20,184
363|20,205,414
363|20,339,118
363|20,202,11
363|20,16,10
363|20,204,108
363|20,220,36
363|20,23,43
363|20,83|363,32
363|20,218,27
363|20,208,77
363|20,209,57
363|20,222,23
363|20,211,18
363|20,203,220
363|20,206,13
363|20,207,55
363|20,21,222
363|20,342,113
363|20,210,200
363|20,368,32
363|20,341,14
363|20,19,24
363|20,216,12
363|20,221,13
363|20,234|363,23
363|20,366|363|20,84
84|369,21,10
164|211,181,10.5
164|211,215|164,10
21|207|21,207|21,10
218|197,339,14
218|197,203,14
218|197,207,21
367|211,220,13
367|211,23,12
213|215,212,12.5
16|234,202,13
222|21,340,18
222|21,217,30
222|21,363,21
222|21,365,12
222|21,205,11
222|21,366,14
222|21,23,12
222|21,209,13
222|21,211,25
222|21,21,23
